date,actual,date,forecast
2002-08-19,73700.0,,
2002-08-20,71690.0,,
2002-08-21,72800.0,,
2002-08-22,73300.0,,
2002-08-23,72100.0,,
2002-08-26,70200.0,,
2002-08-27,68100.0,,
2002-08-28,68200.0,,
2002-08-29,71000.0,,
2002-08-30,70910.0,,
2002-09-03,73600.0,,
2002-09-04,73005.0,,
2002-09-05,74400.0,,
2002-09-06,74000.0,,
2002-09-09,72800.0,,
2002-09-10,73500.0,,
2002-09-11,73600.0,,
2002-09-12,73800.0,,
2002-09-13,73000.0,,
2002-09-16,73550.0,,
2002-09-17,73100.0,,
2002-09-18,73100.0,,
2002-09-19,74190.0,,
2002-09-20,73800.0,,
2002-09-23,74200.0,,
2002-09-24,73900.0,,
2002-09-25,73800.0,,
2002-09-26,73600.0,,
2002-09-27,74700.0,,
2002-09-30,73900.0,,
2002-10-01,73375.0,,
2002-10-02,72990.0,,
2002-10-03,73600.0,,
2002-10-04,74000.0,,
2002-10-07,73700.0,,
2002-10-08,73800.0,,
2002-10-09,72500.0,,
2002-10-10,72400.0,,
2002-10-11,72000.0,,
2002-10-14,70600.0,,
2002-10-15,70500.0,,
2002-10-16,71050.0,,
2002-10-17,72300.0,,
2002-10-18,72500.0,,
2002-10-21,71600.0,,
2002-10-22,71100.0,,
2002-10-23,70400.0,,
2002-10-24,70400.0,,
2002-10-25,69300.0,,
2002-10-28,73000.0,,
2002-10-29,71500.0,,
2002-10-30,71600.0,,
2002-10-31,71200.0,,
2002-11-01,71075.0,,
2002-11-04,72000.0,,
2002-11-05,71900.0,,
2002-11-06,71500.0,,
2002-11-07,71000.0,,
2002-11-08,70600.0,,
2002-11-11,71600.0,,
2002-11-12,72900.0,,
2002-11-13,72500.0,,
2002-11-14,72600.0,,
2002-11-15,72750.0,,
2002-11-18,71700.0,,
2002-11-19,72000.0,,
2002-11-20,70805.0,,
2002-11-21,70800.0,,
2002-11-22,71105.0,,
2002-11-25,71000.0,,
2002-11-26,70500.0,,
2002-11-27,70005.0,,
2002-11-29,69700.0,,
2002-12-02,69600.0,,
2002-12-03,69400.0,,
2002-12-04,69200.0,,
2002-12-05,68000.0,,
2002-12-06,68000.0,,
2002-12-09,69300.0,,
2002-12-10,68500.0,,
2002-12-11,67100.0,,
2002-12-12,67500.0,,
2002-12-13,67600.0,,
2002-12-16,67500.0,,
2002-12-17,67600.0,,
2002-12-18,68490.0,,
2002-12-19,66700.0,,
2002-12-20,67300.0,,
2002-12-23,65600.0,,
2002-12-24,64200.0,,
2002-12-26,63000.0,,
2002-12-27,63800.0,,
2002-12-30,62900.0,,
2002-12-31,62200.0,,
2003-01-02,61200.0,,
2003-01-03,62800.0,,
2003-01-06,64400.0,,
2003-01-07,63100.0,,
2003-01-08,63100.0,,
2003-01-09,63400.0,,
2003-01-10,63010.0,,
2003-01-13,62900.0,,
2003-01-14,62900.0,,
2003-01-15,61700.0,,
2003-01-16,63400.0,,
2003-01-17,63900.0,,
2003-01-21,63100.0,,
2003-01-22,63590.0,,
2003-01-23,64800.0,,
2003-01-24,67700.0,,
2003-01-27,67750.0,,
2003-01-28,67300.0,,
2003-01-29,68500.0,,
2003-01-30,68100.0,,
2003-01-31,69000.0,,
2003-02-03,68000.0,,
2003-02-04,68900.0,,
2003-02-05,69000.0,,
2003-02-06,68700.0,,
2003-02-07,67000.0,,
2003-02-10,66800.0,,
2003-02-11,66010.0,,
2003-02-12,65400.0,,
2003-02-13,65300.0,,
2003-02-14,63800.0,,
2003-02-18,65500.0,,
2003-02-19,69700.0,,
2003-02-20,68800.0,,
2003-02-21,69200.0,,
2003-02-24,69400.0,,
2003-02-25,69300.0,,
2003-02-26,69600.0,,
2003-02-27,69715.0,,
2003-02-28,70000.0,,
2003-03-03,70990.0,,
2003-03-04,70500.0,,
2003-03-05,71000.0,,
2003-03-06,71900.0,,
2003-03-07,72150.0,,
2003-03-10,73400.0,,
2003-03-11,72700.0,,
2003-03-12,71950.0,,
2003-03-13,70650.0,,
2003-03-14,70500.0,,
2003-03-17,70300.0,,
2003-03-18,69815.0,,
2003-03-19,69800.0,,
2003-03-20,70400.0,,
2003-03-21,72800.0,,
2003-03-24,73500.0,,
2003-03-25,73900.0,,
2003-03-26,72600.0,,
2003-03-27,72700.0,,
2003-03-28,74000.0,,
2003-03-31,73800.0,,
2003-04-01,73600.0,,
2003-04-02,73600.0,,
2003-04-03,73550.0,,
2003-04-04,73490.0,,
2003-04-07,73400.0,,
2003-04-08,72990.0,,
2003-04-09,73400.0,,
2003-04-10,73850.0,,
2003-04-11,73700.0,,
2003-04-14,72800.0,,
2003-04-15,71700.0,,
2003-04-16,71000.0,,
2003-04-17,71100.0,,
2003-04-21,72500.0,,
2003-04-22,72800.0,,
2003-04-23,72000.0,,
2003-04-24,72000.0,,
2003-04-25,71700.0,,
2003-04-28,72000.0,,
2003-04-29,72000.0,,
2003-04-30,72400.0,,
2003-05-01,73300.0,,
2003-05-02,74000.0,,
2003-05-05,74400.0,,
2003-05-06,74995.0,,
2003-05-07,74900.0,,
2003-05-08,74850.0,,
2003-05-09,74900.0,,
2003-05-12,75000.0,,
2003-05-13,73700.0,,
2003-05-14,73700.0,,
2003-05-15,73000.0,,
2003-05-16,72500.0,,
2003-05-19,72500.0,,
2003-05-20,72600.0,,
2003-05-21,72100.0,,
2003-05-22,72000.0,,
2003-05-23,71200.0,,
2003-05-27,72500.0,,
2003-05-28,73100.0,,
2003-05-29,73500.0,,
2003-05-30,74000.0,,
2003-06-02,73000.0,,
2003-06-03,71900.0,,
2003-06-04,71800.0,,
2003-06-05,71500.0,,
2003-06-06,71100.0,,
2003-06-09,71200.0,,
2003-06-10,71850.0,,
2003-06-11,72100.0,,
2003-06-12,71800.0,,
2003-06-13,71900.0,,
2003-06-16,72500.0,,
2003-06-17,72200.0,,
2003-06-18,72010.0,,
2003-06-19,72000.0,,
2003-06-20,72190.0,,
2003-06-23,71900.0,,
2003-06-24,71900.0,,
2003-06-25,72200.0,,
2003-06-26,72400.0,,
2003-06-27,74800.0,,
2003-06-30,75500.0,,
2003-07-01,75100.0,,
2003-07-02,75300.0,,
2003-07-03,75000.0,,
2003-07-07,75500.0,,
2003-07-08,75900.0,,
2003-07-09,76200.0,,
2003-07-10,76200.0,,
2003-07-11,76200.0,,
2003-07-14,75600.0,,
2003-07-15,75975.0,,
2003-07-16,75600.0,,
2003-07-17,75775.0,,
2003-07-18,75775.0,,
2003-07-21,75600.0,,
2003-07-22,75800.0,,
2003-07-23,75600.0,,
2003-07-24,75499.0,,
2003-07-25,75700.0,,
2003-07-28,75600.0,,
2003-07-29,75600.0,,
2003-07-30,75800.0,,
2003-07-31,75800.0,,
2003-08-01,74750.0,,
2003-08-04,75700.0,,
2003-08-05,74600.0,,
2003-08-06,75100.0,,
2003-08-07,76000.0,,
2003-08-08,75790.0,,
2003-08-11,75900.0,,
2003-08-12,75300.0,,
2003-08-13,75389.0,,
2003-08-14,75002.0,,
2003-08-15,75200.0,,
2003-08-18,75000.0,,
2003-08-19,75350.0,,
2003-08-20,75300.0,,
2003-08-21,76000.0,,
2003-08-22,75800.0,,
2003-08-25,75550.0,,
2003-08-26,75610.0,,
2003-08-27,75700.0,,
2003-08-28,75700.0,,
2003-08-29,75950.0,,
2003-09-02,76600.0,,
2003-09-03,76975.0,,
2003-09-04,77745.0,,
2003-09-05,77000.0,,
2003-09-08,75905.0,,
2003-09-09,76500.0,,
2003-09-10,75950.0,,
2003-09-11,75750.0,,
2003-09-12,76200.0,,
2003-09-15,76500.0,,
2003-09-16,77500.0,,
2003-09-17,77800.0,,
2003-09-18,77950.0,,
2003-09-19,77810.0,,
2003-09-22,79000.0,,
2003-09-23,79800.0,,
2003-09-24,80000.0,,
2003-09-25,80000.0,,
2003-09-26,80000.0,,
2003-09-29,80000.0,,
2003-09-30,80000.0,,
2003-10-01,80750.0,,
2003-10-02,80800.0,,
2003-10-03,81790.0,,
2003-10-06,81700.0,,
2003-10-07,81900.0,,
2003-10-08,82100.0,,
2003-10-09,82200.0,,
2003-10-10,82650.0,,
2003-10-13,83490.0,,
2003-10-14,84300.0,,
2003-10-15,83810.0,,
2003-10-16,83750.0,,
2003-10-17,84000.0,,
2003-10-20,84190.0,,
2003-10-21,84400.0,,
2003-10-22,84290.0,,
2003-10-23,84095.0,,
2003-10-24,83900.0,,
2003-10-27,83800.0,,
2003-10-28,83700.0,,
2003-10-29,83900.0,,
2003-10-30,83600.0,,
2003-10-31,83500.0,,
2003-11-03,82900.0,,
2003-11-04,82225.0,,
2003-11-05,82600.0,,
2003-11-06,83400.0,,
2003-11-07,83200.0,,
2003-11-10,83000.0,,
2003-11-11,83000.0,,
2003-11-12,82800.0,,
2003-11-13,84200.0,,
2003-11-14,84500.0,,
2003-11-17,84250.0,,
2003-11-18,84250.0,,
2003-11-19,84800.0,,
2003-11-20,85700.0,,
2003-11-21,86190.0,,
2003-11-24,85000.0,,
2003-11-25,85974.0,,
2003-11-26,85450.0,,
2003-11-28,86090.0,,
2003-12-01,86005.0,,
2003-12-02,85600.0,,
2003-12-03,86200.0,,
2003-12-04,86650.0,,
2003-12-05,87400.0,,
2003-12-08,88500.0,,
2003-12-09,89590.0,,
2003-12-10,90360.0,,
2003-12-11,89800.0,,
2003-12-12,89300.0,,
2003-12-15,88700.0,,
2003-12-16,89490.0,,
2003-12-17,89750.0,,
2003-12-18,90800.0,,
2003-12-19,90600.0,,
2003-12-22,90005.0,,
2003-12-23,90200.0,,
2003-12-24,90675.0,,
2003-12-26,92000.0,,
2003-12-29,92100.0,,
2003-12-30,91600.0,,
2003-12-31,91900.0,,
2004-01-02,92000.0,,
2004-01-05,92690.0,,
2004-01-06,93100.0,,
2004-01-07,93575.0,,
2004-01-08,94400.0,,
2004-01-09,95060.0,,
2004-01-12,95200.0,,
2004-01-13,94700.0,,
2004-01-14,94500.0,,
2004-01-15,94000.0,,
2004-01-16,92900.0,,
2004-01-20,91800.0,,
2004-01-21,92000.0,,
2004-01-22,93000.0,,
2004-01-23,94000.0,,
2004-01-26,94790.0,,
2004-01-27,93500.0,,
2004-01-28,91900.0,,
2004-01-29,92150.0,,
2004-01-30,92000.0,,
2004-02-02,91510.0,,
2004-02-03,91800.0,,
2004-02-04,91800.0,,
2004-02-05,92300.0,,
2004-02-06,92000.0,,
2004-02-09,91208.0,,
2004-02-10,91190.0,,
2004-02-11,91200.0,,
2004-02-12,91700.0,,
2004-02-13,92290.0,,
2004-02-17,93000.0,,
2004-02-18,93300.0,,
2004-02-19,93600.0,,
2004-02-20,94200.0,,
2004-02-23,95490.0,,
2004-02-24,94500.0,,
2004-02-25,94301.0,,
2004-02-26,94340.0,,
2004-02-27,95650.0,,
2004-03-01,93600.0,,
2004-03-02,94200.0,,
2004-03-03,93002.0,,
2004-03-04,92450.0,,
2004-03-05,92615.0,,
2004-03-08,92500.0,,
2004-03-09,92000.0,,
2004-03-10,92400.0,,
2004-03-11,93300.0,,
2004-03-12,93300.0,,
2004-03-15,93000.0,,
2004-03-16,93500.0,,
2004-03-17,93500.0,,
2004-03-18,93390.0,,
2004-03-19,92900.0,,
2004-03-22,92500.0,,
2004-03-23,92900.0,,
2004-03-24,91501.0,,
2004-03-25,91400.0,,
2004-03-26,87000.0,,
2004-03-29,88004.0,,
2004-03-30,86604.0,,
2004-03-31,85500.0,,
2004-04-01,86500.0,,
2004-04-02,86500.0,,
2004-04-05,88105.0,,
2004-04-06,88900.0,,
2004-04-07,89800.0,,
2004-04-08,89000.0,,
2004-04-12,88000.0,,
2004-04-13,87000.0,,
2004-04-14,87800.0,,
2004-04-15,88450.0,,
2004-04-16,89000.0,,
2004-04-19,89900.0,,
2004-04-20,89750.0,,
2004-04-21,88850.0,,
2004-04-22,89200.0,,
2004-04-23,89900.0,,
2004-04-26,89950.0,,
2004-04-27,89800.0,,
2004-04-28,89600.0,,
2004-04-29,89100.0,,
2004-04-30,89425.0,,
2004-05-03,88610.0,,
2004-05-04,88300.0,,
2004-05-05,87301.0,,
2004-05-06,86510.0,,
2004-05-07,86590.0,,
2004-05-10,86950.0,,
2004-05-11,87380.0,,
2004-05-12,87600.0,,
2004-05-13,87400.0,,
2004-05-14,88000.0,,
2004-05-17,88950.0,,
2004-05-18,89500.0,,
2004-05-19,89990.0,,
2004-05-20,90300.0,,
2004-05-21,90400.0,,
2004-05-24,90300.0,,
2004-05-25,90000.0,,
2004-05-26,90500.0,,
2004-05-27,90600.0,,
2004-05-28,90400.0,,
2004-06-01,90300.0,,
2004-06-02,90600.0,,
2004-06-03,90390.0,,
2004-06-04,89855.0,,
2004-06-07,89890.0,,
2004-06-08,88590.0,,
2004-06-09,88100.0,,
2004-06-10,87110.0,,
2004-06-14,87110.0,,
2004-06-15,86950.0,,
2004-06-16,88000.0,,
2004-06-17,87250.0,,
2004-06-18,86800.0,,
2004-06-21,86200.0,,
2004-06-22,85700.0,,
2004-06-23,85550.0,,
2004-06-24,85800.0,,
2004-06-25,83750.0,,
2004-06-28,86170.0,,
2004-06-29,85325.0,,
2004-06-30,85200.0,,
2004-07-01,85100.0,,
2004-07-02,85090.0,,
2004-07-06,86500.0,,
2004-07-07,86500.0,,
2004-07-08,86490.0,,
2004-07-09,86950.0,,
2004-07-12,86400.0,,
2004-07-13,85300.0,,
2004-07-14,86800.0,,
2004-07-15,86400.0,,
2004-07-16,86400.0,,
2004-07-19,86000.0,,
2004-07-20,87000.0,,
2004-07-21,86440.0,,
2004-07-22,86400.0,,
2004-07-23,86100.0,,
2004-07-26,87000.0,,
2004-07-27,87000.0,,
2004-07-28,86100.0,,
2004-07-29,86100.0,,
2004-07-30,86200.0,,
2004-08-02,86300.0,,
2004-08-03,86190.0,,
2004-08-04,86145.0,,
2004-08-05,86000.0,,
2004-08-06,86090.0,,
2004-08-09,86400.0,,
2004-08-10,86970.0,,
2004-08-11,87200.0,,
2004-08-12,86700.0,,
2004-08-13,86200.0,,
2004-08-16,86300.0,,
2004-08-17,86300.0,,
2004-08-18,86650.0,,
2004-08-19,86000.0,,
2004-08-20,85450.0,,
2004-08-23,85650.0,,
2004-08-24,85500.0,,
2004-08-25,85200.0,,
2004-08-26,85600.0,,
2004-08-27,85600.0,,
2004-08-30,85400.0,,
2004-08-31,85300.0,,
2004-09-01,84400.0,,
2004-09-02,86000.0,,
2004-09-03,85600.0,,
2004-09-07,84800.0,,
2004-09-08,84600.0,,
2004-09-09,83800.0,,
2004-09-10,82400.0,,
2004-09-13,81400.0,,
2004-09-14,84700.0,,
2004-09-15,84800.0,,
2004-09-16,84800.0,,
2004-09-17,84250.0,,
2004-09-20,84500.0,,
2004-09-21,84000.0,,
2004-09-22,83700.0,,
2004-09-23,83900.0,,
2004-09-24,83390.0,,
2004-09-27,84599.0,,
2004-09-28,85100.0,,
2004-09-29,84720.0,,
2004-09-30,84550.0,,
2004-10-01,83300.0,,
2004-10-04,83500.0,,
2004-10-05,85100.0,,
2004-10-06,85940.0,,
2004-10-07,85500.0,,
2004-10-08,85300.0,,
2004-10-11,84000.0,,
2004-10-12,83800.0,,
2004-10-13,84200.0,,
2004-10-14,84150.0,,
2004-10-15,84600.0,,
2004-10-18,83700.0,,
2004-10-19,83900.0,,
2004-10-20,84745.0,,
2004-10-21,85300.0,,
2004-10-22,85100.0,,
2004-10-25,84900.0,,
2004-10-26,85300.0,,
2004-10-27,85090.0,,
2004-10-28,84775.0,,
2004-10-29,85000.0,,
2004-11-01,85100.0,,
2004-11-02,85890.0,,
2004-11-03,86300.0,,
2004-11-04,85200.0,,
2004-11-05,86300.0,,
2004-11-08,87200.0,,
2004-11-09,89099.0,,
2004-11-10,89100.0,,
2004-11-11,88300.0,,
2004-11-12,88590.0,,
2004-11-15,88800.0,,
2004-11-16,89200.0,,
2004-11-17,87900.0,,
2004-11-18,87100.0,,
2004-11-19,85901.0,,
2004-11-22,85700.0,,
2004-11-23,86192.0,,
2004-11-24,87500.0,,
2004-11-26,87790.0,,
2004-11-29,86390.0,,
2004-11-30,86300.0,,
2004-12-01,86089.0,,
2004-12-02,85850.0,,
2004-12-03,86600.0,,
2004-12-06,86895.0,,
2004-12-07,87600.0,,
2004-12-08,90000.0,,
2004-12-09,90000.0,,
2004-12-10,89400.0,,
2004-12-13,89190.0,,
2004-12-14,88650.0,,
2004-12-15,90000.0,,
2004-12-16,89900.0,,
2004-12-17,90850.0,,
2004-12-20,90400.0,,
2004-12-21,90100.0,,
2004-12-22,90995.0,,
2004-12-23,91400.0,,
2004-12-27,91000.0,,
2004-12-28,90800.0,,
2004-12-29,90800.0,,
2004-12-30,91700.0,,
2004-12-31,91480.0,,
2005-01-03,91200.0,,
2005-01-04,90510.0,,
2005-01-05,90302.0,,
2005-01-06,89900.0,,
2005-01-07,89900.0,,
2005-01-10,91100.0,,
2005-01-11,90375.0,,
2005-01-12,90490.0,,
2005-01-13,90200.0,,
2005-01-14,90800.0,,
2005-01-18,90300.0,,
2005-01-19,89602.0,,
2005-01-20,89300.0,,
2005-01-21,90100.0,,
2005-01-24,90200.0,,
2005-01-25,91000.0,,
2005-01-26,90700.0,,
2005-01-27,90625.0,,
2005-01-28,90600.0,,
2005-01-31,89900.0,,
2005-02-01,86195.0,,
2005-02-02,88200.0,,
2005-02-03,87600.0,,
2005-02-04,87500.0,,
2005-02-07,86802.0,,
2005-02-08,86500.0,,
2005-02-09,87400.0,,
2005-02-10,86800.0,,
2005-02-11,87000.0,,
2005-02-14,87000.0,,
2005-02-15,87000.0,,
2005-02-16,85000.0,,
2005-02-17,87190.0,,
2005-02-18,88000.0,,
2005-02-22,88300.0,,
2005-02-23,87500.0,,
2005-02-24,86900.0,,
2005-02-25,87570.0,,
2005-02-28,87950.0,,
2005-03-01,86600.0,,
2005-03-02,86000.0,,
2005-03-03,85800.0,,
2005-03-04,85310.0,,
2005-03-07,85090.0,,
2005-03-08,82800.0,,
2005-03-09,83900.0,,
2005-03-10,82050.0,,
2005-03-11,82600.0,,
2005-03-14,82410.0,,
2005-03-15,82305.0,,
2005-03-16,83600.0,,
2005-03-17,84350.0,,
2005-03-18,84900.0,,
2005-03-21,84400.0,,
2005-03-22,84950.0,,
2005-03-23,84200.0,,
2005-03-24,84000.0,,
2005-03-28,83250.0,,
2005-03-29,83100.0,,
2005-03-30,82775.0,,
2005-03-31,83150.0,,
2005-04-01,83000.0,,
2005-04-04,82500.0,,
2005-04-05,82500.0,,
2005-04-06,82900.0,,
2005-04-07,83700.0,,
2005-04-08,84000.0,,
2005-04-11,83490.0,,
2005-04-12,85500.0,,
2005-04-13,85200.0,,
2005-04-14,84750.0,,
2005-04-15,85370.0,,
2005-04-18,84100.0,,
2005-04-19,84350.0,,
2005-04-20,84125.0,,
2005-04-21,83800.0,,
2005-04-22,83190.0,,
2005-04-25,83390.0,,
2005-04-26,83100.0,,
2005-04-27,83075.0,,
2005-04-28,83000.0,,
2005-04-29,84400.0,,
2005-05-02,84400.0,,
2005-05-03,83610.0,,
2005-05-04,83520.0,,
2005-05-05,82375.0,,
2005-05-06,82700.0,,
2005-05-09,83650.0,,
2005-05-10,83000.0,,
2005-05-11,83000.0,,
2005-05-12,82800.0,,
2005-05-13,83500.0,,
2005-05-16,83100.0,,
2005-05-17,83350.0,,
2005-05-18,83500.0,,
2005-05-19,83840.0,,
2005-05-20,84300.0,,
2005-05-23,85375.0,,
2005-05-24,85200.0,,
2005-05-25,85000.0,,
2005-05-26,85300.0,,
2005-05-27,84600.0,,
2005-05-31,84400.0,,
2005-06-01,83700.0,,
2005-06-02,84000.0,,
2005-06-03,83600.0,,
2005-06-06,83700.0,,
2005-06-07,83880.0,,
2005-06-08,83700.0,,
2005-06-09,83710.0,,
2005-06-10,84000.0,,
2005-06-13,83800.0,,
2005-06-14,83800.0,,
2005-06-15,83700.0,,
2005-06-16,83500.0,,
2005-06-17,84100.0,,
2005-06-20,83600.0,,
2005-06-21,83400.0,,
2005-06-22,83995.0,,
2005-06-23,83500.0,,
2005-06-24,83300.0,,
2005-06-27,83200.0,,
2005-06-28,83200.0,,
2005-06-29,84100.0,,
2005-06-30,84200.0,,
2005-07-01,83390.0,,
2005-07-05,83225.0,,
2005-07-06,82950.0,,
2005-07-07,84700.0,,
2005-07-08,85000.0,,
2005-07-11,84600.0,,
2005-07-12,84600.0,,
2005-07-13,84375.0,,
2005-07-14,83700.0,,
2005-07-15,83200.0,,
2005-07-18,83300.0,,
2005-07-19,82900.0,,
2005-07-20,83150.0,,
2005-07-21,82700.0,,
2005-07-22,82990.0,,
2005-07-25,83800.0,,
2005-07-26,84100.0,,
2005-07-27,84400.0,,
2005-07-28,83750.0,,
2005-07-29,83390.0,,
2005-08-01,83190.0,,
2005-08-02,83100.0,,
2005-08-03,82500.0,,
2005-08-04,81400.0,,
2005-08-05,81600.0,,
2005-08-08,81600.0,,
2005-08-09,80500.0,,
2005-08-10,80500.0,,
2005-08-11,82500.0,,
2005-08-12,82500.0,,
2005-08-15,82500.0,,
2005-08-16,82350.0,,
2005-08-17,81400.0,,
2005-08-18,82000.0,,
2005-08-19,82400.0,,
2005-08-22,82500.0,,
2005-08-23,83050.0,,
2005-08-24,83100.0,,
2005-08-25,83100.0,,
2005-08-26,84500.0,,
2005-08-29,84400.0,,
2005-08-30,84800.0,,
2005-08-31,84300.0,,
2005-09-01,84600.0,,
2005-09-02,84850.0,,
2005-09-06,84600.0,,
2005-09-07,84500.0,,
2005-09-08,84500.0,,
2005-09-09,84500.0,,
2005-09-12,84800.0,,
2005-09-13,85100.0,,
2005-09-14,84900.0,,
2005-09-15,84900.0,,
2005-09-16,85200.0,,
2005-09-19,85900.0,,
2005-09-20,86600.0,,
2005-09-21,87200.0,,
2005-09-22,88300.0,,
2005-09-23,88300.0,,
2005-09-26,89890.0,,
2005-09-27,90650.0,,
2005-09-28,90440.0,,
2005-09-29,90490.0,,
2005-09-30,90500.0,,
2005-10-03,90140.0,,
2005-10-04,89990.0,,
2005-10-05,89000.0,,
2005-10-06,89700.0,,
2005-10-07,89500.0,,
2005-10-10,88000.0,,
2005-10-11,87390.0,,
2005-10-12,88100.0,,
2005-10-13,87900.0,,
2005-10-14,87800.0,,
2005-10-17,88310.0,,
2005-10-18,89390.0,,
2005-10-19,90880.0,,
2005-10-20,90900.0,,
2005-10-21,89190.0,,
2005-10-24,89900.0,,
2005-10-25,89800.0,,
2005-10-26,89590.0,,
2005-10-27,89525.0,,
2005-10-28,89500.0,,
2005-10-31,89195.0,,
2005-11-01,89200.0,,
2005-11-02,89300.0,,
2005-11-03,89300.0,,
2005-11-04,89000.0,,
2005-11-07,88700.0,,
2005-11-08,88750.0,,
2005-11-09,88400.0,,
2005-11-10,88700.0,,
2005-11-11,88600.0,,
2005-11-14,88500.0,,
2005-11-15,88700.0,,
2005-11-16,88620.0,,
2005-11-17,89300.0,,
2005-11-18,89690.0,,
2005-11-21,89800.0,,
2005-11-22,89500.0,,
2005-11-23,89900.0,,
2005-11-25,89790.0,,
2005-11-28,89410.0,,
2005-11-29,89300.0,,
2005-11-30,89600.0,,
2005-12-01,89300.0,,
2005-12-02,89950.0,,
2005-12-05,90200.0,,
2005-12-06,89500.0,,
2005-12-07,89300.0,,
2005-12-08,89600.0,,
2005-12-09,89850.0,,
2005-12-12,89600.0,,
2005-12-13,89500.0,,
2005-12-14,89290.0,,
2005-12-15,89490.0,,
2005-12-16,88990.0,,
2005-12-19,88690.0,,
2005-12-20,88275.0,,
2005-12-21,88175.0,,
2005-12-22,87700.0,,
2005-12-23,87800.0,,
2005-12-27,87800.0,,
2005-12-28,88000.0,,
2005-12-29,88000.0,,
2005-12-30,88100.0,,
2006-01-03,88000.0,,
2006-01-04,87590.0,,
2006-01-05,87675.0,,
2006-01-06,87390.0,,
2006-01-09,87100.0,,
2006-01-10,87100.0,,
2006-01-11,86950.0,,
2006-01-12,87375.0,,
2006-01-13,86800.0,,
2006-01-17,86900.0,,
2006-01-18,87000.0,,
2006-01-19,87490.0,,
2006-01-20,88100.0,,
2006-01-23,88400.0,,
2006-01-24,88700.0,,
2006-01-25,89800.0,,
2006-01-26,89900.0,,
2006-01-27,90200.0,,
2006-01-30,89750.0,,
2006-01-31,89390.0,,
2006-02-01,89200.0,,
2006-02-02,88800.0,,
2006-02-03,89900.0,,
2006-02-06,89700.0,,
2006-02-07,90000.0,,
2006-02-08,90000.0,,
2006-02-09,90000.0,,
2006-02-10,89900.0,,
2006-02-13,89600.0,,
2006-02-14,89710.0,,
2006-02-15,89660.0,,
2006-02-16,90350.0,,
2006-02-17,90490.0,,
2006-02-21,90090.0,,
2006-02-22,89990.0,,
2006-02-23,90000.0,,
2006-02-24,89200.0,,
2006-02-27,88590.0,,
2006-02-28,88000.0,,
2006-03-01,87363.0,,
2006-03-02,86700.0,,
2006-03-03,86300.0,,
2006-03-06,86100.0,,
2006-03-07,86825.0,,
2006-03-08,86450.0,,
2006-03-09,86600.0,,
2006-03-10,86800.0,,
2006-03-13,86950.0,,
2006-03-14,88700.0,,
2006-03-15,88000.0,,
2006-03-16,89000.0,,
2006-03-17,89650.0,,
2006-03-20,89280.0,,
2006-03-21,88700.0,,
2006-03-22,88000.0,,
2006-03-23,88710.0,,
2006-03-24,89200.0,,
2006-03-27,89899.0,,
2006-03-28,89800.0,,
2006-03-29,89900.0,,
2006-03-30,89503.0,,
2006-03-31,89910.0,,
2006-04-03,90500.0,,
2006-04-04,90650.0,,
2006-04-05,92100.0,,
2006-04-06,91500.0,,
2006-04-07,92900.0,,
2006-04-10,91100.0,,
2006-04-11,92200.0,,
2006-04-12,92010.0,,
2006-04-13,92500.0,,
2006-04-17,92100.0,,
2006-04-18,92290.0,,
2006-04-19,91990.0,,
2006-04-20,91750.0,,
2006-04-21,91800.0,,
2006-04-24,91500.0,,
2006-04-25,90900.0,,
2006-04-26,90401.0,,
2006-04-27,90973.0,,
2006-04-28,90650.0,,
2006-05-01,90500.0,,
2006-05-02,90100.0,,
2006-05-03,91800.0,,
2006-05-04,91600.0,,
2006-05-05,92600.0,,
2006-05-08,92300.0,,
2006-05-09,92500.0,,
2006-05-10,91980.0,,
2006-05-11,92100.0,,
2006-05-12,91500.0,,
2006-05-15,91450.0,,
2006-05-16,92050.0,,
2006-05-17,92200.0,,
2006-05-18,91659.0,,
2006-05-19,91600.0,,
2006-05-22,90200.0,,
2006-05-23,90250.0,,
2006-05-24,90200.0,,
2006-05-25,91000.0,,
2006-05-26,90850.0,,
2006-05-30,90450.0,,
2006-05-31,89700.0,,
2006-06-01,89800.0,,
2006-06-02,90150.0,,
2006-06-05,90200.0,,
2006-06-06,90850.0,,
2006-06-07,90600.0,,
2006-06-08,90200.0,,
2006-06-09,91000.0,,
2006-06-12,90550.0,,
2006-06-13,91190.0,,
2006-06-14,91180.0,,
2006-06-15,91490.0,,
2006-06-16,91600.0,,
2006-06-19,91501.0,,
2006-06-20,91500.0,,
2006-06-21,91300.0,,
2006-06-22,91710.0,,
2006-06-23,92700.0,,
2006-06-26,93000.0,,
2006-06-27,92800.0,,
2006-06-28,93100.0,,
2006-06-29,93100.0,,
2006-06-30,92685.0,,
2006-07-03,92700.0,,
2006-07-05,94550.0,,
2006-07-06,94450.0,,
2006-07-07,95300.0,,
2006-07-10,95800.0,,
2006-07-11,95300.0,,
2006-07-12,95100.0,,
2006-07-13,96300.0,,
2006-07-14,96000.0,,
2006-07-17,95900.0,,
2006-07-18,96000.0,,
2006-07-19,95801.0,,
2006-07-20,96097.0,,
2006-07-21,96000.0,,
2006-07-24,96400.0,,
2006-07-25,96051.0,,
2006-07-26,95990.0,,
2006-07-27,96100.0,,
2006-07-28,96200.0,,
2006-07-31,96490.0,,
2006-08-01,96750.0,,
2006-08-02,96900.0,,
2006-08-03,96400.0,,
2006-08-04,95500.0,,
